,judge,question,reference,answer,score
1088,google-gemma,One drawback of using fiscal policy to close a recessionary gap is that,the equilibrium price level will rise.,,0.9
1089,google-gemma,The majority of Supreme Court justices,are appointed by presidents of the same political party,,0.9
1090,google-gemma,A slippery-slope pattern of argument is fallacious when...,There is no good reason to think that doing one action will inevitably lead to another undesirable action,,0.9
1091,google-gemma,Rising prices are a problem because,money in household savings accounts can now buy fewer goods and services.,,0.8
1092,google-gemma,Research into ___________ has helped us understand paradoxical reward.,Frustration,,0.9
1093,google-gemma,"According to Selye's General Adaptation Syndrome (GAS) theory, of the following stages, we are most susceptible to disease during",exhaustion,,0.9
1094,google-gemma,"When did the cyber-security discourse emerge? (When did politicians, academics, and other agents begin to talk seriously about cyber-security?)",1970s,,0.9
1095,google-gemma,"An unknown substance is found to have a high melting point. In addition, it is a poor conductor of electricity and does not dissolve in water. The substance most likely contains",covalent network bonding,,0.0
1096,google-gemma,"For Socrates, an unexamined life is a tragedy because it results in grievous harm to _____.",the soul,,0.9
1097,google-gemma,"A professor was employed by a bar review course as a lecturer. After lecturing for the bar review course for 10 years, the professor was suddenly fired. Because the professor was such a popular and well-respected individual in the bar review industry, there was much speculation and interest concerning his termination. A reporter for the local law journal telephoned the bar review course's administrative director and inquired why the professor had been fired. The director told the reporter that the professor was fired because the president of the bar review course believed that the professor had embezzled money. The next day, the reporter wrote an article that was published by the law journal, which quoted the director and stated that the professor ""was fired because he had embezzled money. "" It was later learned that the professor was not responsible for any unlawful conduct and had not embezzled funds. If the professor asserts a defamation action against the law journal, he will most likely","not prevail, if the professor can't prove that the statement was false.",,0.9
1098,google-gemma,"A defendant and his college roommate went home together for the holiday vacation. The defendant was to go back to college by himself. The day that the defendant was to drive back to college, his roommate asked him if he would deliver a package to one of their classmates. The defendant agreed, and the roommate gave him a small package, which the defendant placed in his glove compartment. While driving back to school, the defendant was stopped for speeding. When the state trooper asked the defendant for his license and registration, he reached into the glove compartment. As he did, the package that his roommate had given him fell onto the floor. When it hit the floor, the box broke open and a plastic envelope containing a white substance slid out. Seeing that the substance appeared to be cocaine, the state trooper arrested the defendant for possession of illegal narcotics under a state statute making it a felony to willfully possess a controlled substance. The package did, in fact, contain cocaine. If the defendant is later brought to trial for this charge, his best defense is that",the defendant didn't know what was in the package.,,0.9
1099,google-gemma,"Given 2 colors whose HSI representations are given as follows: (a) $(pi, 0.3,0.5)$, (b) $(0.5 pi, 0.8,0.3)$, which color is brighter?",(a),,0.0
1100,google-gemma,"This question refers to the following information.
""When we were kids the United States was the wealthiest and strongest country in the world; the only one with the atom bomb, the least scarred by modern war, an initiator of the United Nations that we thought would distribute Western influence throughout the world. Freedom and equality for each individual, government of, by, and for the people—these American values we found good, principles by which we could live as men. Many of us began maturing in complacency.
""As we grew, however, our comfort was penetrated by events too troubling to dismiss. First, the permeating and victimizing fact of human degradation, symbolized by the Southern struggle against racial bigotry, compelled most of us from silence to activism. Second, the enclosing fact of the Cold War, symbolized by the presence of the Bomb, brought awareness that we ourselves, and our friends, and millions of abstract 'others' we knew more directly because of our common peril, might die at any time. . . .""
—Port Huron Statement, 1962
Through the remainder of the 1960s, the growth of the organization that published the Port Huron Statement can best be understood in the context of","the baby boom, economic growth, and a rapid expansion of higher education.",,0.8
1101,google-gemma,The group that permits analysis of the entire natural history of HIV/AIDS is:,Seroconverters,,0.8
1102,google-gemma,"A plaintiff sued a defendant for injuries that the plaintiff suffered when he was struck by the defendant's car. At trial, the plaintiff testified that he was walking across the street inside a crosswalk at the time the defendant's car hit him. This action takes place in a jurisdiction that has a statute in effect requiring all motorists to stop and permit pedestrians to cross streets at designated crosswalks. The defendant contended that the plaintiff ran into the street outside the crosswalk. Furthermore, the defendant testified that he immediately applied his brakes when he saw the plaintiff dart into the street, but couldn't stop his car in time to avoid hitting him. In support of the defendant's testimony, the defendant calls a neighbor to testify that she has observed the plaintiff frequently during the years that she has lived on that street, and that the plaintiff ""always crosses the street outside the crosswalk. ""The neighbor's testimony is likely to be","s credibility.""
 ""excluded, because the neighbor",,0.9
1103,google-gemma," In response to the argument that embryos are not persons because they lack certain rights that all persons have (such as the right to life), Lee and George argue that",the right to life belongs to a human being at all times that he or she exists.,,0.9
1104,google-gemma,"In her request for jury instructions on the defense of duress, a defendant argued that she should have the burden of producing some evidence of duress, but the prosecution should be required to disprove duress beyond a reasonable doubt. The trial court denied the defendant's request and instead instructed the jury that the defendant had the burden of proof to establish the defense of duress by a preponderance of the evidence. After she was convicted by the jury, the defendant claims on appeal that the jury instructions regarding duress violated the due process clause. Were the jury instructions correct?","Yes, because the defense has the burden of proving the defense of duress by a preponderance of the evidence.",,0.9
1105,google-gemma,"In oligopoly we have a ""few"" firms and hence we do not reap allthe benefits of perfect competition. The other side of the coinis an industry in which there are an excessive number ofsellers. Explain the consequences of this situation.","Wasted resources, producer losses, and higher consumer prices",,0.9
1106,google-gemma,What distinguishes the trade patterns of the Mesolithic from those of the Upper Paleolithic?,"in the Mesolithic, goods traveled less far but more goods were exchanged",,0.9
1107,google-gemma,"Ryan suffers from nearly constant, low-level arousal of his autonomic nervous system. Ryan is most likely to be classified as suffering from",GAD.,,0.0
1108,google-gemma,Trace the path that visual information takes on its way to the brain. Begin with the retinal receptor cells.,Retina's receptor cells -> bipolar and ganglion cell layers -> optic nerve -> optic chiasm -> optic tracts -> visual center of the thalamus (lateralgeniculate body) -> visual cortex,,0.9
1109,google-gemma,Statement 1 | If a finite group has order n then the group contains a subgroup of order d for every positive divisor d of n. Statement 2 | If a belongs to a finite group then |a| divides |G|.,"False, True",,0.0
1110,google-gemma,Select the best translation into predicate logic. David teaches Chris. (c: Chris; d: David; Txy: x teaches y),Tdc,,0.9
1111,google-gemma,What is the most common way for a virus to kill a cell?,Causes the cell to explode through rapid replication,,0.9
1112,google-gemma,What features enable the ferns to grow to a much largersize than the mosses?,"Because of the presence of an elaborate root system and a vascular system, the ferns are able to grow to a much larger size than are the mosses.",,0.0
1113,google-gemma,The age at which one can receive full benefits from social security,Has been increasing,,0.8
1114,google-gemma,How does an increasing national debt impact the market for U.S. dollars and the value of the dollar with respect to other currencies? MARKET FOR THE DOLLAR     VALUE OF THE DOLLAR,Increased demand \xa0\xa0\xa0 Appreciating,,0.0
1115,google-gemma, Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,,0.9
1116,google-gemma,Most of the free fatty acids are transported in the blood:,bound to albumin.,,0.9
1117,google-gemma,Gauthier claims that moral agreements that are equally favorable to all parties are desirable because they:,satisfy our desire for fairness.,,0.0
1118,google-gemma,"A defendant, an indigent, was arrested and charged with attempted murder. The defendant, who had a history of psychiatric problems, had been diagnosed as being paranoid schizophrenic. The defendant was represented by a court-appointed attorney. In trying to prepare for trial, the attorney met with the defendant on numerous occasions. The attorney, however, found it difficult to communicate with the defendant, who, due to his paranoia, distrusted the attorney and believed he was working with the prosecution to convict him. The defendant was subsequently convicted. After the defendant was sentenced, the attorney filed an appeal seeking to overturn the conviction and have a new trial ordered. The appeal, in part, challenged the constitutionality of a state statute that placed the burden of proof on the defendant by requiring him to prove mental incompetency by clear and convincing evidence. In addition, the appeal claimed that the attorney was unable to provide adequate representation because there was a failure of communication between the defendant and his attorney. The appeal will most likely be","""granted, because the prosecution has the burden to prove the defendant",,0.9
1119,google-gemma,"This question refers to the following information.
""The Government of the German Reich and The Government of the Union of Soviet Socialist Republics desirous of strengthening the cause of peace between Germany and the U.S.S.R., and proceeding from the fundamental provisions of the Neutrality Agreement concluded in April, 1926 between Germany and the U.S.S.R., have reached the following Agreement:
Article I. Both High Contracting Parties obligate themselves to desist from any act of violence, any aggressive action, and any attack on each other, either individually or jointly with other Powers.
Article II. Should one of the High Contracting Parties become the object of belligerent action by a third Power, the other High Contracting Party shall in no manner lend its support to this third Power.
Article III. The Governments of the two High Contracting Parties shall in the future maintain continual contact with one another for the purpose of consultation in order to exchange information on problems affecting their common interests.
Article IV. Should disputes or conflicts arise between the High Contracting Parties shall participate in any grouping of Powers whatsoever that is directly or indirectly aimed at the other party.
Article V. Should disputes or conflicts arise between the High Contracting Parties over problems of one kind or another, both parties shall settle these disputes or conflicts exclusively through friendly exchange of opinion or, if necessary, through the establishment of arbitration commissions.""
Molotov-Ribbentrop Pact, 1939
The article listed above that was violated by Operation Barbarossa was",Article I,,0.9
1120,google-gemma,Distinguish between the transfer earnings of a piece of land andeconomic rent on a piece of land.,"Transfer earnings are what the land would earn in its best alternative use, while economic rent is anything paid over and above the transfer earnings.",,0.9
1121,google-gemma,The fixed effects panel model is also sometimes known as,The least squares dummy variables approach,,0.0
1122,google-gemma,Wolf claims that interpreting Kant’s ethics so that it consists of a finite set of constraints:,implausibly places an “upper bound” on moral worthiness.,,0.9
1123,google-gemma,"Aristotle says  that what makes things be what they are--their essence--does not exist apart from individ-uals that exist in the world.  So if all the members of a species were destroyed, then their essence or form:","s Forms) in some other realm of being.""",,0.9
1124,google-gemma,"Discuss the long-term memory process, including the methods for measuring long-term memory retention.","Long-term memory can hold large amounts of material permanently and can be measured through recall, recognition, and savings methods.",,0.9
1125,google-gemma,"The ""c"" in the word cat is best described as a",phoneme.,,0.0
1126,google-gemma,Detection of a just-noticeable difference (JND) depends on the,intensity of the new stimulus and that of the stimulus already present,,0.0
1127,google-gemma,"An owner of a pizza and Italian foods restaurant opens a new location on a street where another owner has a burger restaurant. It seems like business is slow for the pizza place owner and he eyes up his competitor, the burger man, as the reason. The pizza owner starts to make false statements about the burger restaurant and its inferior ingredients, which he says have been causing ptomaine poisoning in some of the customers. When burger joint owner loses customers and business income to pizza place owner, can he sue for conversion?","'No, because there was no interference with his ownership or right of possession to his personal property.'
 'No, because the pizza owner has the right to advertise his business as he sees fit.'
 'No, because the burger owner did not suffer any physical harm or damage to his property.'
 'Yes, conversion is an intentional tort and the pizza owner acted intentionally to convert and did convert part of the burger business.'
 'Yes, because the pizza owner committed a tort of defamation, which is a form of conversion.'",,0.0
1128,google-gemma,"This question refers to the following information.
Read the the following quotation to answer questions.
1848 was the decisive year of German, and so of European, history: it recapitulated Germany's past and inspired Germany's future. … Never has there been a revolution so inspired by a limitless faith in the power of ideas; never has a revolution so discredited the power of ideas in its result. The success of the revolution discredited conservative ideas; the failure of the revolution discredited liberal ideas. After it, nothing remained but the idea of Force, and this idea stood at the helm of German history from then on. For the first time since 1521, the German people stepped on to the centre of the German stage only to miss their cue once more. German history reached its turning-point and failed to turn. This was the fateful essence of 1848.
A. J. P. Taylor, The Course of German History, 1945
The subject of Taylor's analysis in this quotation is",the importance of the revolutions of 1848 in modern German history,,0.9
1129,google-gemma,"A motorcycle collector and his friend had known each other for years. The collector sent a letter to the friend that said, ""I am willing to sell you my oldest motorcycle for $4,000."" The friend sent the collector an email saying, ""I accept your offer."" The collector owned three motorcycles: a 1985 model, a 1987 model, and a 1992 model. The friend did not know about the 1985 model, which was the one the collector intended to sell. The collector was unaware that the friend intended to buy the 1987 model. When the collector tendered the 1985 model, the friend refused to accept it. Is the friend likely to prevail in a breach of contract suit against the collector?",oldest motorcycle,,0.9
1130,google-gemma,A likely cause of falling Treasury bond prices might be,contractionary monetary policy.,,0.0
1131,google-gemma,"Long was a purchasing agent for Frost, a sole proprietor. Long had express authority to place purchase orders with Frost's suppliers. Long conducted business on the Internet and had little contact with Frost. After Frost was declared incompetent in a judicial proceeding, Long placed an order with Grant Corp. on Frost's behalf. Both Long and Grant were unaware of Frost's incompetence. Will Frost or Frost's legal representative be liable to Grant?","'Yes, because the order was placed before Frost was declared incompetent.']",,0.0
1132,google-gemma,"An elderly woman entered a convenience store and tried to cash her Social Security check. The owner told the woman that he was sorry but it was his policy not to cash Social Security checks. Terribly upset, the woman reached into her pocketbook and said, ""Listen, buddy, I've got a bomb in here, and if you don't give me the money, I'm going to blow up this joint. "" Actually, the woman did not have a bomb in her possession. The owner, who was not deceived by her threat, felt sorry for the woman and agreed to cash the check. The woman, who walked with the assistance of a cane, took the money and limped out of the store. After she left, the owner noticed that the woman had not endorsed the check. The woman has committed which, if any, of the following crimes?",Attempted robbery.,,0.9
1133,google-gemma,What 3 factors are involved in our ability to localize sounds in space?,"time factors, intensity factors, and psychological factors",,0.9
1134,google-gemma,"When did the Babylonian captivity of ""Exile"" begin?",586 BCE,,0.9
1135,google-gemma,"A plaintiff filed a civil action asking for damages resulting from a tortious assault that the defendant inflicted on him. During trial, plaintiff's counsel asked an opposing witness on cross examination: ""At any time during the assault did anyone attempt to leave?"" Defense counsel objected to the question. How will the court rule on the objection?",The objection will be sustained because the question is misleading.,,0.9
1136,google-gemma,Archaeological evidence for the domestication of cats suggests it occurred when and why?,"after 11,000 years ago, as an unintentional consequence of food production and storage",,0.9
1137,google-gemma,a) Oxygen at 30°C and 1.0MPa b) Nitrogen at - 100°C and 10MPa c) Water at 40°C and 10kPa. Determine whether it is reasonable to assume that the given substance behaves as an ideal gas at the specified state.,"a) Oxygen: Reasonable, b) Nitrogen: Not reasonable, c) Water: Not reasonable",,0.0
1138,google-gemma,In what ways might the effects of chemical weapons affect the decision to deploy them against a target?,"Wind, temperature and terrain can affect the lethality and persistence of an agent and is dependent on the extensity and degree of contact with the target.",,0.1
1139,google-gemma,What is meant by cross elasticity of demand?,Cross elasticity is the ratio between the percent-age change in the quantity demanded of a good and the per-centage change in the price of another good.,,0.9
1140,google-gemma,"Explain what is meant by an animal's ecological niche, and definecompetitive exclusion.","Niche is the functional role and position of an organism within its ecosystem. Competitive exclusion states that unless the niches of two species differ, they cannot coexist in the same habitat.",,0.9
1141,google-gemma,"If p is a prime number and a is an integer, what is (a^p  - a) mod p?",0,,0.0
1142,google-gemma,"A 30-year-old nulliparous female presents to the office with the complaint of mood changes. She says that for the past several months she has been anxious, hyperactive, and unable to sleep 3 to 4 days prior to the onset of menses. She further reports that on the day her menses begins she becomes acutely depressed, anorectic, irritable, and lethargic. She has no psychiatric history. Physical examination findings are normal. She and her husband have been trying to conceive for over 2 years. History reveals a tuboplasty approximately 1 year ago to correct a closed fallopian tube. The most likely diagnosis is ",adjustment disorder with depressed mood,,0.0
1143,google-gemma,Discuss the variables which determine whether transfer will be positive or negative.,The degree of similarity of the stimuli and responses in two tasks determines whether transfer will be positive or negative.,,0.9
1144,google-gemma,A minimum wage in the market for fast-food workers is likely to produce,a surplus of fast-food workers.,,0.2
1145,google-gemma,How can radioactive isotopes be used in biological research such as tracing the pathways of compounds synthesized in the living cell?,"Labeling substance with radioactive isotopes is a powerful method for studying specific metabolic pathways, as well as being applicable to many other areas of biological research.",,0.9
1146,google-gemma,Explain why simple diffusion is not sufficient to account for the passage of all of the dissolved minerals into the cells of water plants.,Simple diffusion cannot occur against a concentration gradient,,0.0
1147,google-gemma," This is where the manufacturing, purchasing, and consumption can occur at differing points in time.",Time utility.,,0.2
1148,google-gemma,If firms that make a particular product expect its price will be lower in the future,this will cause the supply of the product to increase right now.,,0.0
1149,google-gemma,Give a brief history of the study of social behavior.,"Three distinct periods: the philosophical, statistical and analytical periods.",,0.9
1150,google-gemma,A measure of __________ would be most useful for determining the likelihood that employees will remain on the job for a long period of time.,job satisfaction,,0.9
1151,google-gemma,What impact did the end of the Cold War have on warlord politics?,"Within the context of state collapse, elites deliberately engender disorder for the pursuit of commercial activities and the exploitation of neo-liberal globalized shadow markets which would not otherwise be permissible in normal conditions. Warlord politics represented a new form of regime security forced upon weak state elites.",,0.9
1152,google-gemma,How can you determine whether or not a given population is in genetic equilibrium?,Compare gene frequencies and genotype frequencies of two generations.,,0.9
1153,google-gemma,An anatomical difference between males and females is:,"males have one exit structure for urine and reproductive fluids, whereas females have two",,0.0
1154,google-gemma,"A shopper slipped and fell on a wet spot at the local mall, suffering injuries. The shopper has sued the mall owner for negligence. At trial, the shopper's housekeeper testified that the shopper was bedridden and unable to work for a month because of the sprained back she suffered when she fell at the mall. The housekeeper also testified that about one week after the shopper returned home from the hospital, the shopper told her, ""My back is really killing me. The pain is excruciating. It'll be a miracle if I can ever stand up again. "" The mall's counsel then moved to strike the housekeeper's testimony. The motion should be","denied, because the shopper's statement to her housekeeper would be admissible as a declaration of present bodily condition.",,0.9
1155,google-gemma,What are enhancer sequences ?,"Enhancers are DNA sequences that bind transcription factors, also called enhancer binding proteins.",,0.9
1156,google-gemma,"In 1888, a landowner owned a dairy farm. The landowner conveyed this real property to his son in1938. In 1953, the son conveyed the dairy farm to his friend. This deed was not recorded until after the son's death in 1957. In 1956, the son mortgaged the dairy farm to the bank. The mortgage instrument, which was recorded in 1956, recited that it was subordinate to a mortgage on the same land given by the son to an investor in 1936 and recorded in 1936. In that instrument the son purported to grant the investor a mortgage on the dairy farm. In 1979, the friend conveyed the dairy farm to a farmer. This deed was duly recorded, but did not mention any mortgage. In 2008, a buyer entered into an agreement with the farmer, whereby the farmer would convey the dairy farm in fee simple to the buyer for the sum of $75,000. The closing date was set for January 15, 2009. All of the deeds mentioned in the aforementioned transactions are general warranty deeds. In addition, this jurisdiction has a notice-type recording statute and follows a title theory for mortgages. On January 15, 2009, the sale of the dairy farm is finalized and the buyer paid the farmer $75,000. The fanner executed a general warranty deed. The deed contains the following covenants of title:(1) Covenant for seisin. (2) Covenant of the right to convey. (3) Covenant against encumbrances. After the buyer takes possession of the dairy farm, he learns of the son investor 1936 mortgage, which was not satisfied, and seeks monetary damages for breach of the covenant against encumbrances. Judgment should be for","the farmer, if the mortgage to the investor was satisfied before the sale to the buyer.",,0.9
1157,google-gemma,What is the loudest animal on earth?,blue whale,,0.9
1158,google-gemma,A behavioral response called a fixed action pattern shown by animals,"""is triggered by a number of sensory signals in the animal",,0.2
1159,google-gemma,"A wife and her husband were having dinner at a restaurant when the wife excused herself to go to the bathroom. The restaurant was owned and operated by a chef. As the wife was walking past a table where another customer was seated, she slipped and fell on an egg roll that had been lying on the floor for quite some time, although the chef was unaware that it had fallen onto the floor. When she fell, her head struck a serving tray that was located in the aisle. The fall caused the wife to suffer a severe concussion. The customer knew that the egg roll was on the floor, and although he could have done so, he did not warn the wife. If the wife asserts a claim against the chef for the injuries she suffered from the fall, she will most likely","recover, because the egg roll was on the floor for a substantial period of time before the accident.",,0.0
1160,google-gemma,The 'Arkansas toothpick' is better known by what name?,Bowie knife,,0.1
1161,google-gemma,When does subsidization instead of price stabilization of agricultureoccur?,"Subsidization of agriculture occurs when the government buys when the price is de-pressed, but cannot sell overtly when the price is high.",,0.9
1162,google-gemma,The classical economists emphasized cost of production as the determinant of price. The earlymarginaliststhought that demand determined price. What was AlfredMarshall's contribution to this debate?,Marshall synthesized the views of earlier writers into a new theory of price.,,0.9
1163,google-gemma," Which of the given formulas of PL is the best symbolization of the following sentence?
Doctors are helpful unless their patients are rude.",H ∨ R,,0.1
1164,google-gemma,"The synthesis of glucose from lactate, glycerol, or amino acids is called:",gluconeogenesis.,,0.0
1165,google-gemma,Which of these quantities decreases as the inverse square of distance for distances far from the objects producing the fields?,the electric field produced by a finite-length charged rod,,0.8
1166,google-gemma,"A defendant met her friend at the electronics store where the friend worked. Unbeknownst to the defendant, her friend had taken a music player from the display case and stuffed it in her bag earlier in the day. Knowing that employees are subject to search when they leave the store, the friend surreptitiously put the music player into the defendant's bag. The defendant and her friend proceeded to a local tavern and drank shots of tequila. The friend became intoxicated and forgot to retrieve the stolen music player from the defendant's bag. After leaving the tavern, the defendant proceeded home. Upon opening her bag, she was surprised to see the music player. Believing that the music player had accidentally fallen into her bag at the bar, the defendant planned to return it the next day. The following day, however, the defendant changed her mind and decided to keep it. The defendant is guilty of ",neither receiving stolen property nor larceny.,,0.9
1167,google-gemma,"This process has as its products NADP+, ADP, and sugar.",Calvin cycle,,0.9
1168,google-gemma," With respect to the issue of world hunger and poverty, Arthur points out that Singer ignores",the principles of rights and desert.,,0.9
1169,google-gemma,"Today Susan took a pill for her allergy that raised her blood pressure, caused her heart to beat faster, and raised her body temperature. Now caught in traffic, she feels angry. Yesterday, when she took the pill, she was with her husband. When her blood pressure rose, her heart speeded up, she got hotter, and she felt amorous. This description exemplifies",two-factor theory,,0.0
1170,google-gemma,Wayne W. tells Dr. Pete Pannick that his partner is threatening to harm Dr. Panniclc because he's not happy with the advice that Wayne is getting in therapy. Dr. Panniclc knows that Wayne's partner has engaged in violent behavior in the past and believes the threat is serious. Dr. Panniclc:,may terminate therapy with Raymond.,,0.0
1171,google-gemma,"One Sunday afternoon, a sports fan went to a professional football game. While standing in line at a concession stand, he got into an argument with three men ahead of him in the line. The three men were friends attending the game together. One of the men punched the sports fan in the mouth. A fight ensued. During the fracas, one of the other three men hit the sports fan over the head with a bottle, which caused him to suffer a serious concussion. The sports fan does not know for certain which of the three men struck him with the bottle. If the sports fan asserts a claim against the man who punched him in the mouth to recover damages for the head injury, will the sports fan prevail?","Yes, because the man who punched him in the mouth and the other men were acting in concert.",,0.1
1172,google-gemma,Define maturation. Describe in what way maturation is the basis for much of human behavior.,Maturation refers to the development of bodily processes and the changes in behavior that result from such development.,,0.9
1173,google-gemma, Nagel clarifies that absolutism is the view that we should,avoid murder at all costs,,0.9
1174,google-gemma,The coronary arteries,arise from the ascending aorta and fill during diastole.,,0.8
1175,google-gemma," The most common form of cosmopolitanism is _____ cosmopolitanism, according to which those in a position to do so have an obligation to assist those in need because of poverty and to promote basic human rights.",moral,,0.9
1176,google-gemma,"According to Piaget, children are ___________.",“Little scientists”,,0.9
1177,google-gemma, Select the best translation into predicate logic. Some firefighters rescue victims from danger. (Dx: x is danger; Fx: x is a firefighter; Vx: x is a victim; Rxyz: x rescues y from z),(∃x){Fx • (∃y)[Vy • (∃z)(Dz • Rxyz)]},,0.0
1178,google-gemma,The pattern of inheritance shown by malignant hyperthermia (hyperpyrexia) is:,autosomal dominant.,,0.0
1179,google-gemma,"If every country in the world has the exact same opportunity costs, so that no nation has a comparative advantage in any line of production, could there still be a basis for trade?","Differences in taste, leading to exchange between nations, would stimulate trade regardless of the absence of comparative advantages.",,0.1
1180,google-gemma,Describe the process-reactive dimension of schizophrenia.,"In reactive schizophrenia the onset of the symptoms is rapid and sudden, often after a pronounced shock or trauma. In process schizophrenia the onset of the disorder is slow and the symptoms gradually increase in severity with no precipitating trauma.",,0.9
1181,google-gemma,If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,,0.0
1182,google-gemma,In a conflict situation what behavioral alternatives does the organism have at its disposal according to Neal Miller ?,"""An organism",,0.8
1183,google-gemma,"In contrast to traditional approaches to psychotherapy, culturally sensitive approaches attempt to understand a client’s experience of an illness within the client’s cultural context. In other words, culturally sensitive approaches adopt an ______ perspective.",emic,,0.9
1184,google-gemma,Lyotard's dictum 'I define postmodern as incredulity toward meta-narratives' means:,Universal values are meaningless.,,0.9
1185,google-gemma, Biocentrism is the view that,"all living beings, because they are living, possess direct moral standing.",,0.0
1186,google-gemma,The following projected synthesis for n-butane is not very efficient. Why? CH_3CH_2CH_2Br + CH_3Br + 2 Na \rightarrow CH_3(CH_2)_2CH_3 + 2 NaBr,Decrease in the production of n-butane due to formation of ethane and hexane,,0.1
1187,google-gemma,List and describe the scientific characteristics of psychology.,"Psychology is empirical, systematic, and employs measurement techniques.",,0.9
1188,google-gemma,"Let A and B be sets, f: A -> B and g: B -> A be functions such that for all a \in A, g(f(a)) = a. Statement 1 | The function g must necessarily be injective. Statement 2 | The function g must necessarily be surjective.","False, True",,0.2
1189,google-gemma,Why do vigorous CD8 cell responses in chronically infected HIV-positive individuals fail to eliminate the virus?,Epitope escape,,0.9
1190,google-gemma,"When subjected to moderate punishment, an instrumental response of moderate strength will",be suppressed,,0.9
1191,google-gemma,"A construction contractor brought a breach of contract claim in federal court against a homeowner who had hired the contractor to build an apartment over an existing garage. The action turned on the scope of the work covered by the contract. The contractor and the homeowner were the only witnesses at the bench trial, and they strongly disagreed about the scope of the work. At the end of the trial, the judge stated findings of fact on the record but never issued a written opinion. Neither party objected to the findings. The judge found in favor of the homeowner, and the contractor appealed. Is the appellate court likely to overturn the findings?","No, because the appellate court must give due regard to the trial judge's opportunity to determine witness credibility.",,0.9
1192,google-gemma,"A permanent resident alien applied for a position as a state trooper. A state trooper is a member of the state police force, a law enforcement body that exercises broad police authority throughout the state. The position of state trooper is filled on the basis of competitive examinations taken by all of the applicants. After the resident alien applied for the position, the state authorities refused him permission to take the qualifying examination. The state authorities based their refusal on state statute, which provided:""No person shall become a member of the state police unless he/she shall be a citizen of the United States. ""Thus, under this provision, as a prerequisite to becoming a member of the state police, an alien must relinquish his foreign citizenship and become a citizen. In an opinion upholding the validity of the statute, the State Attorney General noted that since police officers fall within the category of important non-elective officials who participate directly in the execution of broad public policy, only citizens of the United States should be qualified to apply for such positions. ""At the time the resident alien applied for a position as a state trooper, he was a citizen of a foreign country and not currently eligible for citizenship. As a result of a federal statute, Congress has imposed a five-year residency requirement for the attainment of citizenship. Under this federal law, an alien must reside in this country for a period of five years as a prerequisite before applying for citizenship. At this time, the resident alien had only lawfully been residing in the United States for two years, and thus would not be eligible to apply for naturalization until three years later. If the resident alien brings suit in federal court challenging the constitutionality of the state statute limiting the membership of its state police force to citizens of the United States, the court will most likely declare the statute","constitutional, because citizenship bears a rational relationship to the special demands of the police function.",,0.9
1193,google-gemma,The map x -> axa^2 of a group G into itself is a homomorphism if and only if,a^3 = e,,0.9
1194,google-gemma,based upon rewardor punishment or based upon a need to know. Distinguish on a more specific plane between the three kinds ofresponses to social influence.,"Compliance, identification, and internalization",,0.9
1195,google-gemma,"What are the main metabolites of alcohol metabolism?
","Acetaldehyde, acetate,",,0.9
1196,google-gemma,"What is the primary lipoprotein secreted from the liver that is at least partially composed of dietary derived lipids?
",VLDL,,0.9
1197,google-gemma,What are the general contentions as to whether or not aggressiveness is instinctual?,Aggressiveness is a complex interaction between innate tendencies and learned responses.,,0.9
1198,google-gemma,"A bank teller was on trial for embezzlement. The prosecution offered into evidence the bank's daily deposit and tally records for a six month period, to show that total deposits did not reconcile with the total funds received and recorded. The prosecution tried to enter the records as exhibits without certification or the testimony of an official bank custodian of records. Defense counsel objected on the basis of hearsay. Is the court likely to order the evidence inadmissible without further proof of authenticity?","Yes, because a qualified bank employee must first authenticate them in person or provide a certification in compliance with the rules.",,0.9
1199,google-gemma,"In which type of research there is no manipulation of research done and variables are just measured, not manipulated? From your knowledge about research designs and strategies, choose the correct answer.",CORRELATIONAL RESEARCH,,0.9
1200,google-gemma,"A fortune teller told fortunes by means of Tarot cards. An elderly woman, who was worried about her failing health, had heard that the fortuneteller was clairvoyant and could see into the future. Consequently, the woman decided to see the fortuneteller in order to have her Tarot cards read. As the fortuneteller was telling the woman her fortune, she suddenly said, ""I have a vision. If you give me $25,000 tomorrow, you will live to be 100 years old. "" The woman, who was 72 years of age, believed the fortuneteller and gave her the money the next day. The following week, the woman's physician informed her that she had a serious heart disease and he didn't expect her to live for more than a year or two. If the woman asserts a claim against the fortuneteller based on deceit, the plaintiff should","'prevail, if the fortuneteller did not honestly believe that the woman would live to be 100 years of age.'
 'not prevail, unless there was a fiduciary relationship between the parties.'
 'not prevail, unless the fortuneteller warranted the truth as believed.']",,0.0
1201,google-gemma,Sexual dimorphism is most often a result of,intersexual selection.,,0.9
1202,google-gemma,"A reading specialist in a large public school system believes that the more time students spend reading, the better they will do in school. She plans a middle school experiment in which an SRS of 30 eighth graders will be assigned four extra hours of reading per week, an SRS of 30 seventh graders will be assigned two extra hours of reading per week, and an SRS of 30 sixth graders with no extra assigned reading will be a control group. After one school year, the mean GPAs from each group will be compared. Is this a good experimental design?","No, because grade level is a lurking variable which may well be confounded with the variables under consideration.",,0.0
